date,open,low,high,close,volume,base_currency,target_currency
2024-10-08 08:00:00,0.73323,0.7309,0.73329,0.7315,714,CAD,USD
2024-10-08 04:00:00,0.73317,0.7323,0.7333,0.73313,710,CAD,USD
2024-10-08 00:00:00,0.73396,0.7323,0.73425,0.73312,716,CAD,USD
2024-10-07 20:00:00,0.73409,0.7331,0.73462,0.7336,706,CAD,USD
2024-10-07 16:00:00,0.73394,0.7335,0.7343,0.73411,663,CAD,USD
2024-10-07 12:00:00,0.73481,0.7328,0.73504,0.73393,706,CAD,USD
2024-10-07 08:00:00,0.73624,0.7339,0.73633,0.7348,718,CAD,USD
2024-10-07 04:00:00,0.73583,0.735,0.73638,0.73621,717,CAD,USD
2024-10-07 00:00:00,0.73637,0.7354,0.73641,0.7354,699,CAD,USD
2024-10-06 20:00:00,0.73626,0.7358,0.73671,0.73638,706,CAD,USD
2024-10-04 16:00:00,0.7364,0.7361,0.73675,0.7362,214,CAD,USD
2024-10-04 12:00:00,0.73643,0.7359,0.7368,0.73674,10634,CAD,USD
2024-10-04 08:00:00,0.73773,0.7357,0.73778,0.73641,17386,CAD,USD
2024-10-04 04:00:00,0.73746,0.737,0.73792,0.73774,9657,CAD,USD
2024-10-04 00:00:00,0.73762,0.7369,0.73793,0.73747,9530,CAD,USD
2024-10-03 20:00:00,0.73804,0.7374,0.73826,0.73763,9859,CAD,USD
2024-10-03 16:00:00,0.7372,0.7371,0.73803,0.73803,646,CAD,USD
2024-10-03 12:00:00,0.7385,0.7372,0.73928,0.73755,711,CAD,USD
2024-10-03 08:00:00,0.7386,0.7376,0.73969,0.73885,693,CAD,USD
2024-10-03 04:00:00,0.7391,0.7382,0.73964,0.73897,715,CAD,USD
2024-10-03 00:00:00,0.7392,0.7387,0.74028,0.73938,707,CAD,USD
2024-10-02 20:00:00,0.74021,0.7391,0.7403,0.73952,691,CAD,USD
2024-10-02 16:00:00,0.74085,0.7399,0.74089,0.7399,639,CAD,USD
2024-10-02 12:00:00,0.74156,0.7398,0.74166,0.7405,709,CAD,USD
2024-10-02 08:00:00,0.74145,0.7406,0.74216,0.7413,711,CAD,USD
2024-10-02 04:00:00,0.74168,0.7408,0.742,0.7411,713,CAD,USD
2024-10-02 00:00:00,0.74177,0.7408,0.74193,0.7413,714,CAD,USD
2024-10-01 20:00:00,0.74096,0.7407,0.74199,0.7414,709,CAD,USD
2024-10-01 16:00:00,0.74112,0.7403,0.74127,0.7406,619,CAD,USD
2024-10-01 12:00:00,0.74111,0.7392,0.74171,0.7408,707,CAD,USD
2024-10-01 08:00:00,0.73941,0.7388,0.74132,0.7408,694,CAD,USD
2024-10-01 04:00:00,0.73912,0.7382,0.73952,0.7391,711,CAD,USD
2024-10-01 00:00:00,0.73908,0.7384,0.7398,0.7387,688,CAD,USD
2024-09-30 20:00:00,0.73922,0.7385,0.73959,0.7388,709,CAD,USD
2024-09-30 16:00:00,0.7391,0.7388,0.73942,0.7389,626,CAD,USD
2024-09-30 12:00:00,0.73989,0.7383,0.74049,0.7394,715,CAD,USD
2024-09-30 08:00:00,0.73966,0.7392,0.74124,0.7395,716,CAD,USD
2024-09-30 04:00:00,0.73986,0.7388,0.73995,0.7393,711,CAD,USD
2024-09-30 00:00:00,0.74005,0.7395,0.74064,0.7395,704,CAD,USD
2024-09-29 20:00:00,0.74014,0.7393,0.7405,0.7397,705,CAD,USD
2024-09-27 16:00:00,0.73975,0.7393,0.74002,0.7395,227,CAD,USD
2024-09-27 12:00:00,0.7401,0.7389,0.74046,0.73975,711,CAD,USD
2024-09-27 08:00:00,0.742,0.7401,0.74262,0.74047,717,CAD,USD
2024-09-27 04:00:00,0.74115,0.7407,0.74224,0.74202,713,CAD,USD
2024-09-27 00:00:00,0.7414,0.7406,0.74163,0.74113,701,CAD,USD
2024-09-26 20:00:00,0.7417,0.7408,0.74197,0.74139,712,CAD,USD
2024-09-26 16:00:00,0.74229,0.7415,0.74253,0.74195,645,CAD,USD
2024-09-26 12:00:00,0.74254,0.7413,0.74254,0.74226,713,CAD,USD
2024-09-26 08:00:00,0.74233,0.7409,0.74285,0.74254,698,CAD,USD
2024-09-26 04:00:00,0.74208,0.7416,0.74299,0.74234,711,CAD,USD
2024-09-26 00:00:00,0.7419,0.7416,0.74271,0.74211,711,CAD,USD
2024-09-25 20:00:00,0.74152,0.7412,0.74257,0.74231,709,CAD,USD
2024-09-25 16:00:00,0.74154,0.7411,0.7417,0.74157,657,CAD,USD
2024-09-25 12:00:00,0.74247,0.7412,0.74277,0.7415,711,CAD,USD
2024-09-25 08:00:00,0.74399,0.7421,0.74437,0.7425,713,CAD,USD
2024-09-25 04:00:00,0.7443,0.7435,0.74485,0.74396,704,CAD,USD
2024-09-25 00:00:00,0.7443,0.7437,0.74469,0.74464,699,CAD,USD
2024-09-24 20:00:00,0.745,0.7441,0.74506,0.74464,711,CAD,USD
2024-09-24 16:00:00,0.74426,0.7435,0.74501,0.74501,604,CAD,USD
2024-09-24 12:00:00,0.7423,0.7419,0.74425,0.74421,705,CAD,USD
2024-09-24 08:00:00,0.74,0.7399,0.74259,0.74231,705,CAD,USD
2024-09-24 04:00:00,0.73957,0.7392,0.74032,0.74024,716,CAD,USD
2024-09-24 00:00:00,0.73966,0.7387,0.74013,0.73963,706,CAD,USD
2024-09-23 20:00:00,0.73903,0.7386,0.73983,0.73967,701,CAD,USD
2024-09-23 16:00:00,0.7403,0.738,0.7403,0.73903,657,CAD,USD
2024-09-23 12:00:00,0.7402,0.7398,0.74138,0.74025,710,CAD,USD
2024-09-23 08:00:00,0.7381,0.7374,0.74123,0.74054,708,CAD,USD
2024-09-23 04:00:00,0.73632,0.7359,0.7382,0.73804,708,CAD,USD
2024-09-23 00:00:00,0.73719,0.7359,0.73767,0.73629,698,CAD,USD
2024-09-22 20:00:00,0.7367,0.7366,0.73758,0.7369,633,CAD,USD
2024-09-20 16:00:00,0.7369,0.7363,0.73719,0.7365,215,CAD,USD
2024-09-20 12:00:00,0.73707,0.7366,0.73791,0.7372,711,CAD,USD
2024-09-20 08:00:00,0.73692,0.7355,0.73835,0.7368,711,CAD,USD
2024-09-20 04:00:00,0.73684,0.7362,0.73717,0.7365,707,CAD,USD
2024-09-20 00:00:00,0.73748,0.7363,0.73767,0.7365,696,CAD,USD
2024-09-19 20:00:00,0.7369,0.7366,0.73769,0.7371,708,CAD,USD
2024-09-19 16:00:00,0.7372,0.7369,0.73758,0.73723,599,CAD,USD
2024-09-19 12:00:00,0.737,0.7368,0.73809,0.73757,707,CAD,USD
2024-09-19 08:00:00,0.7373,0.7349,0.73838,0.73732,687,CAD,USD
2024-09-19 04:00:00,0.7371,0.737,0.73886,0.7376,717,CAD,USD
2024-09-19 00:00:00,0.7349,0.7347,0.73766,0.73745,712,CAD,USD
2024-10-18 16:00:00,1.1553,1.1553,1.15626,1.1559,157,CHF,USD
2024-10-18 12:00:00,1.1546,1.1544,1.15593,1.15567,578,CHF,USD
2024-10-18 08:00:00,1.15401,1.1532,1.15591,1.1547,598,CHF,USD
2024-10-18 04:00:00,1.1535,1.1535,1.15474,1.15396,589,CHF,USD
2024-10-18 00:00:00,1.1547,1.1533,1.15541,1.1537,574,CHF,USD
2024-10-17 20:00:00,1.1542,1.1539,1.15499,1.15494,587,CHF,USD
2024-10-17 16:00:00,1.15413,1.15251,1.1546,1.15432,489,CHF,USD
2024-10-17 12:00:00,1.15526,1.1533,1.15526,1.15419,593,CHF,USD
2024-10-17 08:00:00,1.15823,1.15436,1.15855,1.15539,600,CHF,USD
2024-10-17 04:00:00,1.15548,1.1551,1.15828,1.15828,592,CHF,USD
2024-10-17 00:00:00,1.1543,1.1531,1.15578,1.15555,575,CHF,USD
2024-10-16 20:00:00,1.1553,1.1541,1.15535,1.15441,568,CHF,USD
2024-10-16 16:00:00,1.15524,1.15423,1.1559,1.15519,518,CHF,USD
2024-10-16 12:00:00,1.15702,1.1547,1.15718,1.15518,592,CHF,USD
2024-10-16 08:00:00,1.15973,1.1551,1.15976,1.15698,594,CHF,USD
2024-10-16 04:00:00,1.15905,1.1586,1.16069,1.15963,597,CHF,USD
2024-10-16 00:00:00,1.15982,1.1584,1.16026,1.15911,579,CHF,USD
2024-10-15 20:00:00,1.1588,1.1588,1.16027,1.15981,585,CHF,USD
2024-10-15 16:00:00,1.15937,1.15709,1.15986,1.15895,526,CHF,USD
2024-10-15 12:00:00,1.15959,1.1575,1.15999,1.15924,592,CHF,USD
2024-10-15 08:00:00,1.15945,1.1591,1.16162,1.15963,598,CHF,USD
2024-10-15 04:00:00,1.15958,1.1591,1.16161,1.15941,598,CHF,USD
2024-10-15 00:00:00,1.15793,1.1575,1.16022,1.1591,581,CHF,USD
2024-10-14 20:00:00,1.15932,1.1579,1.16061,1.158,582,CHF,USD
2024-10-14 16:00:00,1.15896,1.15651,1.15969,1.15936,528,CHF,USD
2024-10-14 12:00:00,1.15765,1.1571,1.15912,1.15909,580,CHF,USD
2024-10-14 08:00:00,1.16,1.1569,1.16013,1.15764,598,CHF,USD
2024-10-14 04:00:00,1.16343,1.1586,1.16362,1.16026,598,CHF,USD
2024-10-14 00:00:00,1.16476,1.1621,1.16519,1.16332,550,CHF,USD
2024-10-13 20:00:00,1.1649,1.1643,1.16519,1.1648,548,CHF,USD
2024-10-11 16:00:00,1.16622,1.1655,1.16634,1.1657,152,CHF,USD
2024-10-11 12:00:00,1.16618,1.16555,1.16805,1.16652,40349,CHF,USD
2024-10-11 08:00:00,1.16588,1.16429,1.16778,1.16613,61152,CHF,USD
2024-10-11 04:00:00,1.16729,1.16471,1.16848,1.16596,49194,CHF,USD
2024-10-11 00:00:00,1.16665,1.16504,1.16767,1.16731,39505,CHF,USD
2024-10-10 20:00:00,1.16733,1.16566,1.16786,1.16701,24203,CHF,USD
2024-10-10 16:00:00,1.16743,1.16429,1.16787,1.1671,503,CHF,USD
2024-10-10 12:00:00,1.16622,1.16454,1.16756,1.16733,596,CHF,USD
2024-10-10 08:00:00,1.16354,1.16308,1.16797,1.16611,598,CHF,USD
2024-10-10 04:00:00,1.16246,1.1608,1.16477,1.16349,598,CHF,USD
2024-10-10 00:00:00,1.16197,1.1611,1.1639,1.16265,569,CHF,USD
2024-10-09 20:00:00,1.16178,1.1615,1.16239,1.16194,549,CHF,USD
2024-10-09 16:00:00,1.16174,1.15969,1.1619,1.16186,497,CHF,USD
2024-10-09 12:00:00,1.16298,1.1611,1.16316,1.16173,596,CHF,USD
2024-10-09 08:00:00,1.16537,1.1626,1.16608,1.1632,600,CHF,USD
2024-10-09 04:00:00,1.16641,1.1651,1.16723,1.16531,594,CHF,USD
2024-10-09 00:00:00,1.16556,1.1649,1.16698,1.16654,587,CHF,USD
2024-10-08 20:00:00,1.16598,1.16515,1.16659,1.16556,581,CHF,USD
2024-10-08 16:00:00,1.16563,1.16395,1.1666,1.16597,504,CHF,USD
2024-10-08 12:00:00,1.16584,1.1648,1.16676,1.16561,589,CHF,USD
2024-10-08 08:00:00,1.16731,1.1646,1.16791,1.1658,597,CHF,USD
2024-10-08 04:00:00,1.17117,1.1667,1.17138,1.16729,592,CHF,USD
2024-10-08 00:00:00,1.17083,1.1703,1.17206,1.17111,591,CHF,USD
2024-10-07 20:00:00,1.16978,1.1695,1.17194,1.17084,580,CHF,USD
2024-10-07 16:00:00,1.17062,1.16522,1.17179,1.16988,547,CHF,USD
2024-10-07 12:00:00,1.16902,1.1687,1.17119,1.17054,594,CHF,USD
2024-10-07 08:00:00,1.16914,1.1673,1.17146,1.16871,600,CHF,USD
2024-10-07 04:00:00,1.16589,1.1644,1.16939,1.16921,598,CHF,USD
2024-10-07 00:00:00,1.1655,1.1637,1.16608,1.16583,574,CHF,USD
2024-10-06 20:00:00,1.16431,1.164,1.16621,1.16576,574,CHF,USD
2024-10-04 16:00:00,1.16477,1.13336,1.16558,1.165,7161,CHF,USD
2024-10-04 12:00:00,1.16418,1.16235,1.1651,1.1647,52218,CHF,USD
2024-10-04 08:00:00,1.17429,1.16123,1.17468,1.16421,74456,CHF,USD
2024-10-04 04:00:00,1.1737,1.17218,1.17511,1.17433,50909,CHF,USD
2024-10-04 00:00:00,1.17421,1.1726,1.17662,1.17357,49279,CHF,USD
2024-10-03 20:00:00,1.17387,1.17293,1.17446,1.17398,27462,CHF,USD
2024-10-03 16:00:00,1.1722,1.16939,1.17388,1.17371,504,CHF,USD
2024-10-03 12:00:00,1.1705,1.1703,1.17358,1.17253,595,CHF,USD
2024-10-03 08:00:00,1.1762,1.1705,1.17657,1.1707,567,CHF,USD
2024-10-03 04:00:00,1.1732,1.1731,1.17732,1.17643,597,CHF,USD
2024-10-03 00:00:00,1.1761,1.1711,1.177,1.17348,591,CHF,USD
2024-10-02 20:00:00,1.17627,1.1746,1.17642,1.17635,547,CHF,USD
2024-10-02 16:00:00,1.17746,1.17429,1.17754,1.1761,511,CHF,USD
2024-10-02 12:00:00,1.17692,1.1761,1.17758,1.1772,593,CHF,USD
2024-10-02 08:00:00,1.17947,1.1751,1.17955,1.1766,596,CHF,USD
2024-10-02 04:00:00,1.18244,1.1777,1.18324,1.179,599,CHF,USD
2024-10-02 00:00:00,1.18086,1.1808,1.18324,1.182,591,CHF,USD
2024-10-01 20:00:00,1.18146,1.1804,1.1825,1.1807,563,CHF,USD
2024-10-01 16:00:00,1.18162,1.17832,1.1819,1.1813,507,CHF,USD
2024-10-01 12:00:00,1.18247,1.1789,1.18247,1.1814,594,CHF,USD
2024-10-01 08:00:00,1.18048,1.1786,1.18575,1.1819,582,CHF,USD
2024-10-01 04:00:00,1.1794,1.1788,1.18237,1.1803,598,CHF,USD
2024-10-01 00:00:00,1.18124,1.179,1.1826,1.1792,561,CHF,USD
2024-09-30 20:00:00,1.1824,1.1807,1.18358,1.1811,572,CHF,USD
2024-09-30 16:00:00,1.1812,1.17868,1.18451,1.1825,552,CHF,USD
2024-09-30 12:00:00,1.18408,1.1798,1.18498,1.1814,596,CHF,USD
2024-09-30 08:00:00,1.1865,1.1822,1.18654,1.1837,599,CHF,USD
2024-09-30 04:00:00,1.18658,1.1834,1.18719,1.1863,597,CHF,USD
2024-09-30 00:00:00,1.18748,1.18579,1.18928,1.1863,589,CHF,USD
2024-09-29 20:00:00,1.18802,1.187,1.1892,1.1872,574,CHF,USD
2024-09-27 16:00:00,1.1893,1.18881,1.18995,1.1894,150,CHF,USD
2024-09-27 12:00:00,1.1871,1.1861,1.18973,1.18911,593,CHF,USD
2024-09-27 08:00:00,1.18429,1.18363,1.18929,1.18677,594,CHF,USD
2024-09-27 04:00:00,1.18201,1.18128,1.18541,1.18412,597,CHF,USD
2024-09-27 00:00:00,1.18024,1.1773,1.18383,1.18192,592,CHF,USD
2024-09-26 20:00:00,1.18131,1.179,1.18151,1.18021,583,CHF,USD
2024-09-26 16:00:00,1.18236,1.17972,1.18236,1.18133,496,CHF,USD
2024-09-26 12:00:00,1.18107,1.1799,1.1828,1.18237,595,CHF,USD
2024-09-26 08:00:00,1.18019,1.1753,1.18175,1.18139,585,CHF,USD
2024-09-26 04:00:00,1.17814,1.17569,1.18061,1.18011,598,CHF,USD
2024-09-26 00:00:00,1.17609,1.17329,1.17955,1.17853,586,CHF,USD
2024-09-25 20:00:00,1.17519,1.1748,1.1766,1.17612,566,CHF,USD
2024-09-25 16:00:00,1.17583,1.17395,1.1768,1.17519,505,CHF,USD
2024-09-25 12:00:00,1.17693,1.1756,1.17751,1.17577,594,CHF,USD
2024-09-25 08:00:00,1.17844,1.1766,1.18099,1.17697,598,CHF,USD
2024-09-25 04:00:00,1.1839,1.1765,1.1839,1.17843,598,CHF,USD
2024-09-25 00:00:00,1.18751,1.1835,1.18809,1.1839,577,CHF,USD
2024-09-24 20:00:00,1.18794,1.1863,1.18802,1.18754,566,CHF,USD
2024-09-24 16:00:00,1.18579,1.18174,1.18798,1.18791,505,CHF,USD
2024-09-24 12:00:00,1.18195,1.1816,1.18591,1.18577,597,CHF,USD
2024-09-24 08:00:00,1.17897,1.1782,1.18325,1.18187,591,CHF,USD
2024-09-24 04:00:00,1.17919,1.1779,1.17986,1.17889,594,CHF,USD
2024-09-24 00:00:00,1.18018,1.1775,1.18053,1.17914,591,CHF,USD
2024-09-23 20:00:00,1.17993,1.1796,1.18114,1.18031,571,CHF,USD
2024-09-23 16:00:00,1.18049,1.17711,1.18063,1.17982,494,CHF,USD
2024-09-23 12:00:00,1.1799,1.1792,1.18223,1.18049,593,CHF,USD
2024-09-23 08:00:00,1.17682,1.175,1.17993,1.17982,595,CHF,USD
2024-09-23 04:00:00,1.17426,1.1738,1.17826,1.17663,598,CHF,USD
2024-09-23 00:00:00,1.17501,1.1738,1.17634,1.17422,559,CHF,USD
2024-09-22 20:00:00,1.1749,1.1741,1.17515,1.17505,504,CHF,USD
2024-09-20 16:00:00,1.1753,1.175,1.1759,1.1755,143,CHF,USD
2024-09-20 12:00:00,1.17686,1.1742,1.17842,1.17537,594,CHF,USD
2024-09-20 08:00:00,1.17657,1.1738,1.17975,1.1765,593,CHF,USD
2024-09-20 04:00:00,1.17923,1.1761,1.18028,1.1762,595,CHF,USD
2024-09-20 00:00:00,1.18145,1.1789,1.1829,1.179,590,CHF,USD
2024-09-19 20:00:00,1.1791,1.179,1.18158,1.1814,590,CHF,USD
2024-09-19 16:00:00,1.1796,1.1779,1.18053,1.17918,524,CHF,USD
2024-09-19 12:00:00,1.179,1.1783,1.18148,1.17985,597,CHF,USD
2024-09-19 08:00:00,1.1796,1.1752,1.17992,1.17922,573,CHF,USD
2024-09-19 04:00:00,1.1815,1.1789,1.18284,1.17992,595,CHF,USD
2024-09-19 00:00:00,1.1781,1.1774,1.18335,1.18176,589,CHF,USD
2024-10-18 16:00:00,0.14078,0.14078,0.14078,0.14078,4,CNY,USD
2024-10-18 12:00:00,0.14078,0.14077,0.14079,0.14077,20,CNY,USD
2024-10-18 08:00:00,0.14073,0.14072,0.14081,0.14079,47,CNY,USD
2024-10-18 04:00:00,0.14064,0.14063,0.14074,0.14073,48,CNY,USD
2024-10-18 00:00:00,0.14042,0.14042,0.14073,0.14064,48,CNY,USD
2024-10-17 20:00:00,0.14034,0.14032,0.14048,0.14042,30,CNY,USD
2024-10-17 16:00:00,0.14034,0.14034,0.14034,0.14034,6,CNY,USD
2024-10-17 12:00:00,0.14034,0.14033,0.14034,0.14034,21,CNY,USD
2024-10-17 08:00:00,0.14039,0.14034,0.14039,0.14036,47,CNY,USD
2024-10-17 04:00:00,0.14027,0.14027,0.14039,0.14039,48,CNY,USD
2024-10-17 00:00:00,0.14033,0.14027,0.14042,0.14028,48,CNY,USD
2024-10-16 20:00:00,0.1404,0.14033,0.14048,0.14033,30,CNY,USD
2024-10-16 16:00:00,0.14043,0.14043,0.14043,0.14043,7,CNY,USD
2024-10-16 12:00:00,0.14043,0.14043,0.14043,0.14043,22,CNY,USD
2024-10-16 08:00:00,0.14055,0.14042,0.14056,0.14043,48,CNY,USD
2024-10-16 04:00:00,0.14045,0.14044,0.14057,0.14055,48,CNY,USD
2024-10-16 00:00:00,0.14054,0.14041,0.14054,0.14046,48,CNY,USD
2024-10-15 20:00:00,0.14042,0.14034,0.14054,0.14053,36,CNY,USD
2024-10-15 16:00:00,0.14042,0.14042,0.14042,0.14042,13,CNY,USD
2024-10-15 12:00:00,0.14042,0.14042,0.14043,0.14042,32,CNY,USD
2024-10-15 08:00:00,0.14049,0.14042,0.14055,0.14042,48,CNY,USD
2024-10-15 04:00:00,0.14042,0.14042,0.14058,0.14049,48,CNY,USD
2024-10-15 00:00:00,0.14057,0.1404,0.14057,0.14042,48,CNY,USD
2024-10-14 20:00:00,0.14106,0.1406,0.14106,0.1406,40,CNY,USD
2024-10-14 16:00:00,0.14106,0.14106,0.14106,0.14106,21,CNY,USD
2024-10-14 12:00:00,0.14106,0.14106,0.14106,0.14106,25,CNY,USD
2024-10-14 08:00:00,0.14112,0.14102,0.14116,0.14106,48,CNY,USD
2024-10-14 04:00:00,0.14119,0.14112,0.14122,0.14112,48,CNY,USD
2024-10-14 00:00:00,0.14131,0.14118,0.14131,0.14118,48,CNY,USD
2024-10-13 20:00:00,0.14148,0.14122,0.14148,0.14132,45,CNY,USD
2024-10-11 16:00:00,0.14107,0.14107,0.14147,0.14147,13,CNY,USD
2024-10-11 12:00:00,0.14147,0.14147,0.14147,0.14147,28,CNY,USD
2024-10-11 08:00:00,0.14145,0.14145,0.14154,0.14149,48,CNY,USD
2024-10-11 04:00:00,0.14145,0.1414,0.14147,0.14145,48,CNY,USD
2024-10-11 00:00:00,0.14137,0.14126,0.14147,0.14147,48,CNY,USD
2024-10-10 20:00:00,0.14122,0.14117,0.14145,0.14137,36,CNY,USD
2024-10-10 16:00:00,0.14122,0.14119,0.14122,0.14119,20,CNY,USD
2024-10-10 12:00:00,0.14119,0.14119,0.14122,0.14122,15,CNY,USD
2024-10-10 08:00:00,0.14125,0.14119,0.14133,0.14119,48,CNY,USD
2024-10-10 04:00:00,0.14135,0.1412,0.14135,0.14125,48,CNY,USD
2024-10-10 00:00:00,0.14149,0.14133,0.14151,0.14135,48,CNY,USD
2024-10-09 20:00:00,0.1412,0.14119,0.14153,0.14149,38,CNY,USD
2024-10-09 16:00:00,0.1412,0.1412,0.1412,0.1412,5,CNY,USD
2024-10-09 12:00:00,0.14117,0.14116,0.1412,0.1412,39,CNY,USD
2024-10-09 08:00:00,0.14147,0.14118,0.14147,0.14119,48,CNY,USD
2024-10-09 04:00:00,0.14152,0.14138,0.14152,0.14146,48,CNY,USD
2024-10-09 00:00:00,0.14149,0.14146,0.14168,0.14153,48,CNY,USD
2024-10-08 20:00:00,0.14161,0.14144,0.14161,0.14149,37,CNY,USD
2024-10-08 16:00:00,0.1417,0.14161,0.1417,0.14161,14,CNY,USD
2024-10-08 12:00:00,0.14161,0.14161,0.1417,0.14161,25,CNY,USD
2024-10-08 08:00:00,0.14175,0.14161,0.14176,0.14161,48,CNY,USD
2024-10-08 04:00:00,0.14182,0.14164,0.14182,0.14176,48,CNY,USD
2024-10-08 00:00:00,0.14152,0.14145,0.14177,0.14176,48,CNY,USD
2024-10-07 20:00:00,0.14246,0.14117,0.14246,0.14149,42,CNY,USD
2024-10-07 16:00:00,0.14246,0.14246,0.14246,0.14246,6,CNY,USD
2024-10-07 12:00:00,0.14245,0.14245,0.14246,0.14246,20,CNY,USD
2024-10-07 08:00:00,0.14242,0.14242,0.14246,0.14242,44,CNY,USD
2024-10-07 04:00:00,0.14244,0.14242,0.14244,0.14242,48,CNY,USD
2024-10-07 00:00:00,0.14244,0.14095,0.14245,0.14244,45,CNY,USD
2024-10-06 20:00:00,0.14246,0.14244,0.14246,0.14244,19,CNY,USD
2024-10-04 16:00:00,0.14246,0.14246,0.14246,0.14246,6,CNY,USD
2024-10-04 12:00:00,0.14097,0.14097,0.14097,0.14097,6,CNY,USD
2024-10-04 08:00:00,0.14184,0.14097,0.14246,0.14097,54,CNY,USD
2024-10-04 04:00:00,0.14184,0.14183,0.14185,0.14184,72,CNY,USD
2024-10-04 00:00:00,0.14183,0.14182,0.14184,0.14184,68,CNY,USD
2024-10-03 20:00:00,0.1419,0.14183,0.1419,0.14183,97,CNY,USD
2024-10-03 16:00:00,0.14246,0.14188,0.14246,0.14188,7,CNY,USD
2024-10-03 12:00:00,0.14245,0.14245,0.14246,0.14246,17,CNY,USD
2024-10-03 08:00:00,0.14189,0.14187,0.14246,0.14246,40,CNY,USD
2024-10-03 04:00:00,0.14188,0.14187,0.14244,0.14189,46,CNY,USD
2024-10-03 00:00:00,0.14188,0.14186,0.14244,0.14188,48,CNY,USD
2024-10-02 20:00:00,0.14202,0.14187,0.14244,0.14187,30,CNY,USD
2024-10-02 16:00:00,0.14204,0.14204,0.14246,0.14246,12,CNY,USD
2024-10-02 12:00:00,0.14246,0.14245,0.14246,0.14246,14,CNY,USD
2024-10-02 08:00:00,0.14205,0.14204,0.14246,0.14204,48,CNY,USD
2024-10-02 04:00:00,0.14211,0.14204,0.14211,0.14205,48,CNY,USD
2024-10-02 00:00:00,0.14246,0.14203,0.14251,0.14211,48,CNY,USD
2024-10-01 20:00:00,0.14214,0.14211,0.14248,0.14246,30,CNY,USD
2024-10-01 16:00:00,0.14246,0.14221,0.14246,0.14246,15,CNY,USD
2024-10-01 12:00:00,0.14246,0.14246,0.14246,0.14246,6,CNY,USD
2024-10-01 08:00:00,0.14224,0.14221,0.14224,0.14221,47,CNY,USD
2024-10-01 04:00:00,0.14225,0.14218,0.14244,0.14224,48,CNY,USD
2024-10-01 00:00:00,0.14244,0.14224,0.14259,0.14224,47,CNY,USD
2024-09-30 20:00:00,0.14259,0.14244,0.14259,0.14244,15,CNY,USD
2024-09-30 16:00:00,0.14246,0.14246,0.14246,0.14246,18,CNY,USD
2024-09-30 12:00:00,0.14246,0.14245,0.14259,0.14246,34,CNY,USD
2024-09-30 08:00:00,0.14256,0.14246,0.14256,0.14246,18,CNY,USD
2024-09-30 04:00:00,0.14256,0.1425,0.14258,0.14256,47,CNY,USD
2024-09-30 00:00:00,0.14256,0.14253,0.14259,0.14255,43,CNY,USD
2024-09-29 20:00:00,0.14259,0.14247,0.14259,0.14256,35,CNY,USD
2024-09-27 16:00:00,0.14259,0.14259,0.14259,0.14259,2,CNY,USD
2024-09-27 12:00:00,0.14259,0.14259,0.14259,0.14259,17,CNY,USD
2024-09-27 08:00:00,0.14259,0.14258,0.14274,0.14259,48,CNY,USD
